Date,Day_of_Week,Month,Product_ID,Product_Category,Product_Price,Historical_Sales_Quantity,Historical_Sales_Revenue,Current_Inventory_Level,Reorder_Point,Lead_Time,Promotion_Type,Customer_Segmentation,Economic_Indicator,Supplier_Performance,Customer_Rating,Stock_Available,Sales_Quantity,Promotion_Flag,Sales_Revenue,Year
2013-09-03,1,9,4988,Furniture,0.47098521544246413,0.19399538106235564,0.21418076368459807,0.7668918918918919,0.13578463584208322,0.1111111111111111,Discount,Segment1,0.41500000000000004,0.2625,0.21500000000000002,0.3145604395604396,0.2584269662921348,1,0.16365264100268576,2013
2013-09-07,5,9,1354,Books,0.04468182454562163,0.7875288683602772,0.08535916558175032,0.12162162162162163,0.3175212720688826,0.4444444444444445,Bundle,Segment2,0.03999999999999998,0.6875,0.7625,0.157967032967033,0.2247191011235955,1,0.09579230080572963,2013
2013-09-08,6,9,6166,Clothing,0.03971387652718179,0.6697459584295613,0.21732268885692407,0.8716216216216217,0.47681200047556704,0.4444444444444445,Bundle,Segment1,0.47,0.8999999999999999,0.69,0.0837912087912088,0.2808988764044944,1,0.13285586392121754,2013
2013-09-10,1,9,8559,Toys,0.1725665501185471,0.2840646651270208,0.6698526044405246,0.570945945945946,0.035108494256614,0.1111111111111111,Discount,Segment2,0.2,0.9124999999999999,0.23249999999999998,0.23763736263736265,0.3820224719101124,1,0.20393912264995523,2013
2013-09-11,2,9,2591,Clothing,0.22226329459985172,0.6535796766743649,0.38733077384541853,0.8918918918918919,0.2893359419702761,0.7777777777777777,Discount,Segment2,0.635,0.38749999999999996,0.6825,0.1730769230769231,0.15730337078651685,1,0.5129811996418979,2013
2013-09-13,4,9,8010,Electronics,0.6148885863257518,0.34872979214780603,0.33578737486918614,0.4932432432432433,0.1659469304438358,0.3333333333333333,Bundle,Segment3,0.8,0.32499999999999996,0.31999999999999995,0.903846153846154,0.9325842696629214,1,0.26589077887197854,2013
2013-09-15,6,9,1056,Toys,0.1814884293053427,0.33949191685912244,0.13348229128270558,0.3006756756756757,0.20933980614638803,0.4444444444444445,Bundle,Segment2,0.185,0.9375,0.2925,0.3653846153846154,0.4157303370786517,1,0.05568487018800358,2013
2013-09-16,0,9,5132,Clothing,0.1920569641014028,0.9445727482678985,0.11937633293255438,0.6925675675675675,0.23054356995114933,0.2222222222222222,Discount,Segment1,0.41500000000000004,0.05000000000000002,0.94,0.4505494505494506,0.4606741573033708,1,0.702775290957923,2013
2013-09-17,1,9,8980,Toys,0.03672779378724624,0.6836027713625865,0.049557844578564526,0.8175675675675675,0.4314850090813147,0.5555555555555556,Bundle,Segment3,0.28500000000000003,0.6875,0.65,0.053571428571428575,0.21348314606741572,1,0.03312444046553267,2013
2013-09-18,2,9,2014,Toys,0.09915067042693912,0.2956120092378753,0.2037317354023991,0.7027027027027027,0.7162990876866613,1.0,Bundle,Segment3,0.21999999999999997,0.9750000000000001,0.26249999999999996,0.11950549450549453,0.20224719101123595,1,0.05980304386750224,2013
2013-09-19,3,9,7175,Toys,0.15061291185690417,0.43418013856812937,0.5233937204612816,0.2533783783783784,0.25353426618567887,0.2222222222222222,Bundle,Segment3,0.08000000000000002,0.5125,0.42500000000000004,0.4670329670329671,0.5168539325842697,1,0.40590868397493285,2013
2013-09-20,4,9,9664,Furniture,0.07528899618667513,0.9191685912240186,0.3112112438016353,0.6554054054054055,0.19945555834943152,0.3333333333333333,Bundle,Segment1,0.45499999999999996,0.9624999999999999,0.9175,0.11263736263736264,0.29213483146067415,1,0.22936436884512088,2013
2013-09-23,0,9,4400,Books,0.2340819762238709,0.74364896073903,0.13751412137999802,0.5304054054054055,0.22186193902365847,0.2222222222222222,Bundle,Segment2,0.69,0.2625,0.7375,0.4354395604395605,0.5168539325842697,1,0.2925693822739481,2013
2013-09-28,5,9,4752,Electronics,0.1787760291035654,0.7621247113163971,0.41617500109054734,0.7094594594594594,0.1506015182013487,0.3333333333333333,Discount,Segment3,0.09000000000000002,0.6375,0.7375,0.723901098901099,0.7752808988764045,1,0.4884512085944494,2013
2013-09-29,6,9,9980,Clothing,0.23406327866457993,0.3856812933025405,0.43188044403130066,0.625,0.04748013373558439,0.0,Discount,Segment1,0.2,0.4125,0.38249999999999995,0.396978021978022,0.3146067415730337,1,0.42094897045658014,2013
2013-09-30,0,9,8134,Clothing,0.32266679922172126,0.4780600461893764,0.4493758323610342,0.8716216216216217,0.33673690996120903,0.3333333333333333,Discount,Segment3,0.99,0.95,0.4575,0.1991758241758242,0.20224719101123595,1,0.1973142345568487,2013
2013-10-01,1,10,1667,Furniture,0.45090520943318585,0.6050808314087759,0.7363008307051033,1.0,0.03716566769663303,0.1111111111111111,Discount,Segment2,0.33499999999999996,0.6875,0.6525,0.5892857142857143,0.5730337078651685,1,0.5090420769919427,2013
2013-10-02,2,10,4654,Furniture,0.011993767653965117,0.6143187066974596,0.22877446899543208,0.8952702702702704,0.06984983518708032,0.1111111111111111,Discount,Segment3,0.08500000000000002,0.9750000000000001,0.6,0.015109890109890112,0.19101123595505617,1,0.15183527305282005,2013
2013-10-04,4,10,7444,Electronics,0.3921688628046717,0.30715935334872985,0.4895646696345181,0.38513513513513514,0.5832229012321797,0.7777777777777777,Bundle,Segment1,0.46499999999999997,0.5125,0.28,0.407967032967033,0.348314606741573,1,0.31656222023276637,2013
2013-10-06,6,10,3208,Books,0.01183314454444635,0.7528868360277137,0.15012112313907713,0.625,0.4897493535487738,0.6666666666666665,Discount,Segment1,0.365,0.0625,0.79,0.020604395604395608,0.0898876404494382,1,0.5973142345568487,2013
2013-10-08,1,10,2102,Furniture,0.6039344713740693,0.14549653579676675,0.08120092853488876,0.3952702702702703,0.4566092417389285,0.5555555555555556,Discount,Segment1,0.595,0.42500000000000004,0.16249999999999998,0.6428571428571429,0.6067415730337079,1,0.04046553267681289,2013
2013-10-11,4,10,7541,Electronics,0.5115200092875404,0.8175519630484989,0.6393449766544753,0.5033783783783784,0.3909832675299181,0.5555555555555556,Discount,Segment3,0.58,0.625,0.8875,0.6030219780219781,0.6067415730337079,1,0.73088630259624,2013
2013-10-13,6,10,5882,Books,0.15310968750515078,0.16859122401847576,0.7221670858091286,0.4864864864864865,0.44239234983294995,0.4444444444444445,Discount,Segment3,0.11499999999999999,0.7000000000000001,0.19,0.6071428571428572,0.5730337078651685,1,0.24476275738585498,2013
2013-10-15,1,10,4085,Toys,0.38028281784857293,0.3002309468822171,0.05231804374627359,0.6655405405405406,0.03308313102673127,0.0,Discount,Segment3,0.43000000000000005,0.6375,0.29500000000000004,0.5604395604395606,0.5280898876404494,1,0.03115487914055506,2013
2013-10-16,2,10,3491,Electronics,0.26810032862752037,0.8083140877598154,0.10657071138107961,0.7804054054054055,0.3659237541103748,0.3333333333333333,Bundle,Segment3,0.8400000000000001,0.4375,0.8799999999999999,0.3035714285714286,0.348314606741573,1,0.1486123545210385,2013
2013-10-17,3,10,2110,Books,0.3930253890921915,0.2517321016166282,0.3464369075564834,0.6554054054054055,0.18754914284642749,0.2222222222222222,Discount,Segment1,0.79,0.6375,0.21750000000000003,0.8035714285714287,0.7415730337078652,1,0.17708146821844226,2013
2013-10-18,4,10,6515,Electronics,0.031004853091582792,0.43418013856812937,0.24260536582332096,0.38851351351351354,0.4485855769392966,0.5555555555555556,Bundle,Segment2,0.35,0.8875000000000002,0.475,0.057692307692307696,0.10112359550561797,1,0.13822739480752014,2013
2013-10-19,5,10,4003,Books,0.08510455790250825,0.10854503464203236,0.3039187579317489,0.8006756756756757,0.7166063645103792,0.7777777777777777,Bundle,Segment1,0.44499999999999995,0.22500000000000003,0.04249999999999998,0.18543956043956045,0.3258426966292135,1,0.17421665174574755,2013
2013-10-20,6,10,6595,Books,0.24548388251930442,0.6836027713625865,0.21235673438539773,0.22972972972972974,0.5180302268072845,0.5555555555555556,Bundle,Segment1,0.645,0.15000000000000002,0.6675,0.3145604395604396,0.3595505617977528,1,0.4907788719785139,2013
2013-10-22,1,10,1847,Electronics,0.0326309544152853,0.9284064665127021,0.22267659774821882,0.6385135135135136,0.40757129722969143,0.4444444444444445,Discount,Segment1,0.35,0.9750000000000001,0.9299999999999999,0.06868131868131869,0.21348314606741572,1,0.14825425246195165,2013
2013-10-23,2,10,5005,Toys,0.0741930933648182,0.7390300230946882,0.692159225135512,0.375,0.6442138345441806,1.0,Discount,Segment1,0.895,0.65,0.7849999999999999,0.08516483516483517,0.19101123595505617,1,0.6207699194270367,2013
2013-10-25,4,10,1294,Books,0.41856516927882,0.49191685912240185,0.1792569367422392,0.11486486486486489,0.14005816436468788,0.3333333333333333,Discount,Segment3,0.8799999999999999,0.7374999999999999,0.44499999999999995,0.3228021978021979,0.4831460674157303,1,0.10008952551477171,2013
2013-10-27,6,10,4169,Electronics,0.02677581698073246,0.6697459584295613,0.11555893498789462,0.7331081081081081,0.635781361443061,1.0,Discount,Segment1,0.08000000000000002,0.1375,0.655,0.10302197802197803,0.07865168539325842,1,0.320680393912265,2013
2013-10-29,1,10,6052,Toys,0.29162407325742823,0.35334872979214776,0.5114301070924275,0.40540540540540543,0.5445571985591711,0.5555555555555556,Discount,Segment3,0.95,0.9375,0.3425,0.18956043956043958,0.23595505617977527,1,0.2422560429722471,2013
2013-10-30,2,10,9938,Books,0.0749547583127644,0.3048498845265589,0.031055567437808823,0.5641891891891893,0.7147784063773599,0.8888888888888888,Discount,Segment3,0.73,0.6625,0.3075,0.16483516483516483,0.348314606741573,1,0.01826320501342883,2013
2013-10-31,3,10,9458,Furniture,0.32153951664007857,0.40184757505773677,0.32495190905061355,0.3445945945945946,0.07778067845388216,0.1111111111111111,Bundle,Segment1,0.7749999999999999,0.35,0.4275,0.3516483516483517,0.4382022471910112,1,0.41181736794986573,2013
2013-11-03,6,11,8887,Clothing,0.1798680447441063,0.7598152424942264,0.20614845241350632,0.6621621621621623,0.10459694733434911,0.2222222222222222,Bundle,Segment3,0.25,0.22500000000000003,0.7749999999999999,0.5357142857142858,0.5617977528089888,1,0.5425246195165623,2013
2013-11-05,1,11,9644,Clothing,0.1798315074113455,0.7598152424942264,0.15169695813856898,0.3310810810810811,0.3541300314631601,1.0,Discount,Segment1,0.595,0.0625,0.7925,0.3145604395604396,0.29213483146067415,1,0.5973142345568487,2013
2013-11-06,2,11,4768,Electronics,0.568000254338925,0.05080831408775982,0.32820865769931173,0.9898648648648649,0.06748306958127626,0.1111111111111111,Bundle,Segment2,0.735,0.5750000000000001,0.015000000000000013,0.8969780219780221,0.8314606741573034,1,0.08791405550581916,2013
2013-11-08,4,11,1591,Clothing,0.32547013014956244,0.9006928406466512,0.5481754581780771,0.8716216216216217,0.5327533223667529,0.6666666666666665,Discount,Segment1,0.44999999999999996,0.6875,0.905,0.6071428571428572,0.6629213483146068,1,0.6245299910474486,2013
2013-11-11,0,11,6570,Toys,0.39053918375403174,0.5496535796766744,0.3335766552197131,0.49662162162162166,0.28591327837885966,0.7777777777777777,Discount,Segment3,0.925,0.6375,0.5075,0.39835164835164844,0.449438202247191,1,0.27036705461056404,2013
2013-11-12,1,11,6864,Electronics,0.4347955193872517,0.674364896073903,0.201604145559579,0.9121621621621623,0.04269183569967655,0.0,Bundle,Segment1,0.52,0.625,0.695,0.5934065934065935,0.5168539325842697,1,0.21378692927484333,2013
2013-11-14,3,11,9674,Furniture,0.1710326336254952,0.6050808314087759,0.11329360753620771,0.7466216216216217,0.5715717569240807,0.6666666666666665,Discount,Segment1,0.51,0.6875,0.57,0.1717032967032967,0.348314606741573,1,0.07233661593554162,2013
2013-11-15,4,11,1620,Clothing,0.009651849491553425,0.9284064665127021,0.18612186834251948,0.3175675675675676,0.7419825761963209,0.7777777777777777,Discount,Segment1,0.15000000000000002,0.09999999999999998,0.9924999999999999,0.04395604395604396,0.02247191011235955,1,0.8716204118173679,2013
2013-11-16,5,11,9937,Electronics,0.24662386901753838,0.6928406466512702,0.27417529463046725,0.7567567567567568,0.4216550086499122,0.8888888888888888,Bundle,Segment2,0.175,0.6625,0.76,0.8887362637362638,0.9213483146067416,1,0.28254252461951657,2013
2013-11-17,6,11,4870,Furniture,0.16079783723312088,0.41801385681293307,0.1232420413150313,0.625,0.6595772683472668,0.7777777777777777,Discount,Segment2,0.065,0.275,0.4575,0.6291208791208792,0.7303370786516854,1,0.19623992837958817,2013
2013-11-18,0,11,2529,Books,0.06288399623781654,0.956120092378753,0.11275166646878235,0.5777027027027027,0.45654153229718636,1.0,Bundle,Segment2,0.28,0.0625,0.96,0.15109890109890112,0.20224719101123595,1,0.5591763652641003,2013
2013-11-19,1,11,3579,Electronics,0.2730854757945762,0.17321016166281755,0.12140040697521824,0.5304054054054055,0.038415380165304464,0.0,Discount,Segment3,0.45999999999999996,0.037500000000000006,0.1175,0.5741758241758242,0.4831460674157303,1,0.1937332139659803,2013
2013-11-20,2,11,2667,Clothing,0.38176145601737954,0.40415704387990764,0.34113480253143025,0.16554054054054057,0.01465648817742838,0.0,Bundle,Segment3,0.615,0.32499999999999996,0.4375,0.2994505494505495,0.2808988764044944,1,0.376544315129812,2013
2013-11-22,4,11,1113,Electronics,0.018976393973079556,0.8545034642032334,0.2908109548215588,0.2702702702702703,0.051365346545219376,0.1111111111111111,Bundle,Segment3,0.38,0.7000000000000001,0.8825000000000001,0.023351648351648355,0.02247191011235955,1,0.3459265890778872,2013
2013-11-23,5,11,3903,Furniture,0.7277068577109876,0.6512702078521939,0.0718149137493207,0.43918918918918926,0.7104658866865814,0.8888888888888888,Discount,Segment2,0.8200000000000001,0.6625,0.6575,0.6744505494505495,0.6292134831460674,1,0.06517457475380484,2013
2013-11-24,6,11,5612,Furniture,0.28821250160509104,0.5265588914549653,0.10157156933952095,0.43918918918918926,0.17238523754272456,0.4444444444444445,Discount,Segment2,0.725,0.037500000000000006,0.48750000000000004,0.22664835164835168,0.3707865168539326,1,0.3532676812891674,2013
2013-11-25,0,11,4292,Books,0.13731035848476458,0.838337182448037,0.827214202735511,0.6486486486486487,0.05431459935750116,0.0,Bundle,Segment2,0.7,0.875,0.915,0.21016483516483517,0.2584269662921348,1,0.8968666069829901,2013
2013-11-26,1,11,1313,Toys,0.21281948531504336,0.3810623556581986,0.32861371153189467,0.2364864864864865,0.3783022761448391,0.3333333333333333,Discount,Segment1,0.27,0.375,0.4225,0.4285714285714286,0.4943820224719101,1,0.29042076991942706,2013
2013-11-28,3,11,2537,Clothing,0.047084699791575424,0.5542725173210161,0.14081065374318788,0.6385135135135136,0.058541121389840495,0.0,Bundle,Segment1,0.475,0.037500000000000006,0.5575,0.038461538461538464,0.0898876404494382,1,0.47430617726051927,2013
2013-11-29,4,11,5205,Electronics,0.2260872386421611,0.8545034642032334,0.42689856228412865,0.7466216216216217,0.25360598656959993,0.3333333333333333,Discount,Segment2,0.8049999999999999,0.925,0.885,0.27747252747252754,0.3258426966292135,1,0.39033124440465533,2013
2013-11-30,5,11,7452,Clothing,0.05462534293245615,0.2702078521939954,0.022974187287202522,0.46621621621621623,0.24483935002480084,0.3333333333333333,Bundle,Segment3,0.2,0.037500000000000006,0.26249999999999996,0.07554945054945056,0.2584269662921348,1,0.06857654431512981,2013
2013-12-01,6,12,1798,Toys,0.5324030168349045,0.2517321016166282,0.3853219375859481,0.7432432432432433,0.6647668760735342,0.7777777777777777,Bundle,Segment1,0.815,0.3125,0.25249999999999995,0.33653846153846156,0.449438202247191,1,0.382094897045658,2013
2013-12-07,5,12,9005,Clothing,0.2390780683036825,0.3348729792147806,0.11365363751166221,0.5777027027027027,0.8487772397636235,0.8888888888888888,Bundle,Segment2,0.35,0.5625,0.37250000000000005,0.46978021978021983,0.5393258426966292,1,0.0766338406445837,2013
2013-12-09,0,12,9242,Electronics,0.3102852798024599,0.42032332563510394,0.35946583273014243,0.29054054054054057,0.0601812219897673,0.0,Discount,Segment3,0.94,0.38749999999999996,0.405,0.3502747252747253,0.3707865168539326,1,0.39749328558639213,2013
2013-12-10,1,12,2262,Books,0.20276962320248537,0.5057736720554273,0.009216721405472448,0.24662162162162166,0.0411521544543606,0.1111111111111111,Bundle,Segment2,0.65,0.175,0.45999999999999996,0.28159340659340665,0.3707865168539326,1,0.021486123545210387,2013
2013-12-13,4,12,6469,Furniture,0.27961170576660754,0.44341801385681295,0.12682979230694663,0.6452702702702704,0.07682121201308542,0.1111111111111111,Bundle,Segment3,0.865,0.42500000000000004,0.4675,0.13736263736263737,0.21348314606741572,1,0.11333930170098479,2013
2013-12-14,5,12,4076,Toys,0.011335281310642882,0.3833718244803695,0.2645527379676328,0.6351351351351352,0.1827054233874169,0.2222222222222222,Bundle,Segment3,0.65,0.5,0.38,0.004120879120879121,0.15730337078651685,1,0.21915846016114593,2013
2013-12-16,0,12,1179,Books,0.007829000331409352,0.9699769053117784,0.0060516752529161735,0.8513513513513513,0.2757172761053237,0.5555555555555556,Discount,Segment1,0.385,0.0625,0.9875,0.006868131868131869,0.06741573033707865,1,0.051029543419874666,2013
2013-12-17,1,12,1532,Electronics,0.1567619006544602,0.05080831408775982,0.19746075558352144,0.12162162162162163,0.6628692486574568,0.8888888888888888,Bundle,Segment1,0.14,0.125,0.017500000000000016,0.21703296703296704,0.19101123595505617,1,0.13894359892569383,2013
2013-12-19,3,12,4667,Books,0.10939718265350333,0.42725173210161665,0.6873784683366452,0.625,0.1395735511781908,0.3333333333333333,Bundle,Segment1,0.27,0.9624999999999999,0.37250000000000005,0.19642857142857145,0.3258426966292135,1,0.3342882721575649,2013
2013-12-22,6,12,6170,Furniture,0.1747597673085489,0.45265588914549654,0.13452907872362815,0.5608108108108109,0.5709961665963752,0.8888888888888888,Bundle,Segment2,0.14500000000000002,0.09999999999999998,0.49250000000000005,0.4587912087912088,0.4382022471910112,1,0.347538048343778,2013
2013-12-23,0,12,4001,Clothing,0.3870144169474504,0.6397228637413395,0.30992161711904964,0.47972972972972977,0.3144966364573365,0.8888888888888888,Bundle,Segment3,0.495,0.45000000000000007,0.6875,0.6771978021978022,0.7640449438202247,1,0.40966875559534466,2013
2013-12-26,3,12,1371,Clothing,0.3412781998988856,0.7990762124711317,0.5516159105991217,0.7162162162162162,0.03430626991320107,0.0,Bundle,Segment2,0.505,0.6875,0.855,0.5521978021978022,0.5730337078651685,1,0.4965085049239033,2013
2013-12-27,4,12,3585,Toys,0.18495973108175634,0.3510392609699769,0.09600175737836217,0.5608108108108109,0.4289831977565086,0.4444444444444445,Bundle,Segment2,0.13,0.07500000000000001,0.34750000000000003,0.6428571428571429,0.6741573033707865,1,0.2035810205908684,2013
2013-12-29,6,12,4267,Electronics,0.24835388186412974,0.2678983833718245,0.8184311720824693,0.19932432432432434,0.4225095128377071,0.4444444444444445,Discount,Segment2,0.8500000000000001,0.8,0.20750000000000002,0.34890109890109894,0.348314606741573,1,0.28146821844225606,2013
2013-12-30,0,12,2968,Toys,0.11984685982309506,0.3441108545034642,0.39921521049767894,0.4222972972972973,0.21588275573081367,0.2222222222222222,Discount,Segment2,0.010000000000000009,0.35,0.355,0.451923076923077,0.5617977528089888,1,0.3473589973142346,2013
2013-12-31,1,12,9930,Electronics,0.17862253973182488,0.6143187066974596,0.7645375001844394,0.8141891891891893,0.15815514181319212,0.2222222222222222,Bundle,Segment1,0.07,0.9375,0.6075,0.30219780219780223,0.29213483146067415,1,0.5335720680393913,2013
2014-01-02,3,1,5329,Furniture,0.053976465961940244,0.22170900692840645,0.6702874673301241,0.3445945945945946,0.11785887131635696,0.1111111111111111,Bundle,Segment1,0.09499999999999997,0.8500000000000001,0.22249999999999998,0.06318681318681318,0.14606741573033707,1,0.2017905102954342,2014
2014-01-04,5,1,2945,Clothing,0.39008936195523575,0.5103926096997691,0.014401888510633336,0.5270270270270271,0.08206769342741538,0.2222222222222222,Bundle,Segment2,0.525,0.125,0.49250000000000005,0.6662087912087913,0.6292134831460674,1,0.029901521933751122,2014
2014-01-06,0,1,1813,Electronics,0.19069152108684026,0.18937644341801385,0.049957727217755925,0.6283783783783784,0.14943557868434243,0.2222222222222222,Bundle,Segment3,0.21500000000000002,0.32499999999999996,0.16999999999999998,0.3722527472527473,0.4382022471910112,1,0.03742166517457475,2014
2014-01-11,5,1,5966,Furniture,0.25503353605961127,0.3279445727482679,0.1378255421375728,0.26351351351351354,0.036099973087595785,0.0,Discount,Segment3,0.38,0.8500000000000001,0.35750000000000004,0.45329670329670335,0.3595505617977528,1,0.05944494180841539,2014
2014-01-12,6,1,2692,Toys,0.5437170109417205,0.7713625866050808,0.036401960861374656,0.2736486486486487,0.48866854001918514,0.5555555555555556,Discount,Segment2,0.8,0.36250000000000004,0.8274999999999999,0.8173076923076924,0.7865168539325843,1,0.07018800358102059,2014
2014-01-13,0,1,8539,Toys,0.5542381123534819,0.45265588914549654,0.41318805083839305,0.11486486486486489,0.13433720171434843,0.1111111111111111,Bundle,Segment3,0.7649999999999999,0.35,0.5,0.5343406593406594,0.5842696629213483,1,0.49883616830796773,2014
2014-01-14,1,1,3243,Clothing,0.11877442124376296,0.36258660508083146,0.3582975567191431,0.29391891891891897,0.24800190848879783,0.4444444444444445,Bundle,Segment3,0.575,0.675,0.3325,0.14423076923076925,0.1348314606741573,1,0.19659803043867502,2014
2014-01-15,2,1,6769,Clothing,0.18196011921355332,0.6882217090069285,0.24670301946671624,0.9121621621621623,0.5491588843543449,1.0,Bundle,Segment1,0.42500000000000004,0.42500000000000004,0.73,0.2733516483516484,0.4157303370786517,1,0.36168307967770813,2014
2014-01-17,4,1,9016,Books,0.08268399489576177,0.7159353348729791,0.2983546687579433,0.5168918918918919,0.7757119571684468,1.0,Bundle,Segment2,0.065,0.8375,0.7625,0.3104395604395605,0.3707865168539326,1,0.27699194270367056,2014
2014-01-18,5,1,4547,Books,0.4147404434570281,0.17090069284064668,0.18384383124663045,0.6283783783783784,0.1836821512978251,0.3333333333333333,Discount,Segment2,0.915,0.5750000000000001,0.09749999999999998,0.614010989010989,0.5842696629213483,1,0.0585496866606983,2014
2014-01-19,6,1,9689,Books,0.40138799735263414,0.11547344110854507,0.15425922700633457,0.6182432432432432,0.47584926200970534,0.4444444444444445,Bundle,Segment2,0.69,0.1875,0.08000000000000002,0.46840659340659346,0.4269662921348315,1,0.11477170993733214,2014
2014-01-22,2,1,1442,Furniture,0.4796524625369644,0.7390300230946882,0.10080172803356342,0.37162162162162166,0.10453770248593121,0.1111111111111111,Bundle,Segment1,0.47,0.875,0.7525,0.7582417582417583,0.6404494382022472,1,0.08970456580125336,2014
2014-01-23,3,1,3734,Books,0.24038481270876366,0.2678983833718245,0.09580686084520837,0.6587837837837838,0.30015851635849256,0.4444444444444445,Bundle,Segment1,0.745,0.22500000000000003,0.25,0.34752747252747257,0.2808988764044944,1,0.12623097582811102,2014
2014-01-24,4,1,5093,Toys,0.0975651239138939,0.5427251732101617,0.2955373796151925,0.23986486486486489,0.09400569248320483,0.1111111111111111,Bundle,Segment1,0.15000000000000002,0.4125,0.5275,0.3228021978021979,0.4719101123595506,1,0.37708146821844224,2014
2014-01-26,6,1,5788,Electronics,0.3698484070949877,0.2309468822170901,0.20882175254915708,0.43918918918918926,0.3752482170416808,0.3333333333333333,Discount,Segment3,0.51,0.125,0.1875,0.46016483516483525,0.5842696629213483,1,0.3063563115487914,2014
2014-01-28,1,1,8463,Furniture,0.30153573413034884,0.4249422632794458,0.005985300112851527,0.6216216216216217,0.42577633468314796,0.4444444444444445,Discount,Segment3,0.695,0.07500000000000001,0.4375,0.315934065934066,0.2808988764044944,1,0.01593554162936437,2014
2014-01-30,3,1,9560,Books,0.01109401547588948,0.7228637413394918,0.23509152989319812,0.36824324324324326,0.7963195519685716,0.8888888888888888,Bundle,Segment1,0.025000000000000022,0.8375,0.695,0.09203296703296704,0.1348314606741573,1,0.2008952551477171,2014
2014-01-31,4,1,3228,Books,0.08749215587440723,0.16397228637413397,0.5694078266494627,0.38851351351351354,0.5834252907164406,1.0,Discount,Segment3,0.135,0.9750000000000001,0.15250000000000002,0.26510989010989017,0.4269662921348315,1,0.16991942703670546,2014
2014-02-02,6,2,8585,Books,0.3879333118648001,0.6997690531177829,0.20890890439511453,0.11486486486486489,0.578998892035818,0.5555555555555556,Discount,Segment3,0.845,0.36250000000000004,0.7475,0.7417582417582418,0.7078651685393258,1,0.31298119964189797,2014
2014-02-04,1,2,3349,Toys,0.16672367684962675,0.8129330254041571,0.3861655545842906,0.35135135135135137,0.19739459303578533,0.5555555555555556,Discount,Segment2,0.33499999999999996,0.675,0.8274999999999999,0.2637362637362638,0.23595505617977527,1,0.3623992837958818,2014
2014-02-05,2,2,5312,Books,0.3884667894972531,0.5242494226327945,0.296290879950033,0.570945945945946,0.10811167614449109,0.3333333333333333,Discount,Segment1,0.825,0.48750000000000004,0.5225,0.32417582417582425,0.29213483146067415,1,0.27036705461056404,2014
2014-02-07,4,2,9325,Electronics,0.18802682572057106,0.5519630484988454,0.20008933064210643,0.4831081081081081,0.013529981598290948,0.0,Bundle,Segment3,0.185,0.25,0.585,0.521978021978022,0.6292134831460674,1,0.41933751119068935,2014
2014-02-08,5,2,2911,Furniture,0.025474740476899817,0.6166281755196306,0.15783999114140101,0.5675675675675675,0.2013124090424725,0.4444444444444445,Bundle,Segment3,0.125,0.5,0.6075,0.03571428571428571,0.2247191011235955,1,0.1982094897045658,2014
2014-02-09,6,2,2261,Books,0.19018036760183352,0.6466512702078522,0.5088106103511297,0.9527027027027029,0.10957073216128503,0.2222222222222222,Bundle,Segment1,0.8700000000000001,0.5874999999999999,0.625,0.30769230769230776,0.33707865168539325,1,0.42578334825425246,2014
2014-02-10,0,2,3328,Electronics,0.2699941242757058,0.44341801385681295,0.7413210941987808,0.9189189189189191,0.230242768448221,0.5555555555555556,Discount,Segment1,0.865,0.7625,0.405,0.22527472527472528,0.23595505617977527,1,0.36078782452999103,2014
2014-02-12,2,2,7413,Books,0.12576955603459816,0.24018475750577367,0.060547297044794,0.1587837837837838,0.49616409924261295,0.7777777777777777,Bundle,Segment1,0.44999999999999996,0.012500000000000011,0.20500000000000002,0.20604395604395606,0.1797752808988764,1,0.13213965980304387,2014
2014-02-13,3,2,2689,Electronics,0.07742196749530299,0.8729792147806006,0.014003729602572415,0.6858108108108109,0.2964917532231124,0.6666666666666665,Bundle,Segment2,0.08500000000000002,0.1375,0.8899999999999999,0.23076923076923078,0.21348314606741572,1,0.04852282900626678,2014
2014-02-15,5,2,4361,Electronics,0.11354382789333167,0.7251732101616628,0.10013554042625253,0.7060810810810811,0.06658930308406356,0.1111111111111111,Bundle,Segment2,0.25,0.4,0.7425,0.27747252747252754,0.3595505617977528,1,0.13267681289167413,2014
2014-02-17,0,2,8667,Toys,0.21799929557325406,0.8660508083140879,0.04629431592075306,0.6418918918918919,0.2447049846981309,0.3333333333333333,Discount,Segment1,0.66,0.475,0.8574999999999999,0.40247252747252754,0.348314606741573,1,0.079319606087735,2014
2014-02-18,1,2,3317,Books,0.05012913368344459,0.09468822170900693,0.009859696100226096,0.6216216216216217,0.6716393362041101,1.0,Bundle,Segment3,0.545,0.2375,0.027500000000000024,0.09615384615384616,0.23595505617977527,1,0.0028648164726947185,2014
2014-02-19,2,2,2207,Toys,0.1696529068483036,0.18706697459584298,0.11551227933196274,0.5371621621621622,0.2409411859703397,0.6666666666666665,Bundle,Segment1,0.395,0.48750000000000004,0.16249999999999998,0.15934065934065936,0.348314606741573,1,0.059623992837958814,2014
2014-02-20,3,2,1741,Toys,0.3433299692927878,0.34642032332563516,0.2113738399117119,0.5168918918918919,0.15915932138750494,0.1111111111111111,Discount,Segment3,0.99,0.2,0.3175,0.19505494505494506,0.3258426966292135,1,0.23473589973142345,2014
